id,Analytical thinking,Systemic thinking,Adaptability,Focus
10617,3.0,3.0,4.0,4.0
10559,3.0,6.0,3.0,4.0
10669,4.0,4.0,4.0,4.0
10137,4.0,3.0,3.0,4.0
10332,1.0,1.0,3.0,3.0
10394,4.0,6.0,5.0,5.0
10184,5.0,5.0,6.0,5.0
10881,1.0,1.0,3.0,3.0
10449,4.0,3.0,4.0,3.0
10788,1.0,1.0,1.0,1.0
10168,5.0,5.0,5.0,5.0
10951,1.0,1.0,1.0,1.0
10382,3.0,6.0,3.0,4.0
10696,3.0,6.0,4.0,3.0
10078,4.0,3.0,4.0,4.0
10029,1.0,1.0,3.0,3.0
10260,5.0,5.0,5.0,5.0
10331,5.0,4.0,5.0,5.0
10859,4.0,3.0,4.0,4.0
10626,4.0,3.0,3.0,3.0
10165,1.0,1.0,3.0,3.0
10731,1.0,1.0,1.0,1.0
10898,4.0,4.0,4.0,4.0
10065,4.0,4.0,4.0,4.0
10141,3.0,6.0,3.0,3.0
10210,4.0,4.0,6.0,4.0
10746,3.0,3.0,3.0,3.0
10292,4.0,6.0,3.0,3.0
10847,4.0,6.0,3.0,3.0
10266,4.0,3.0,4.0,4.0
10371,4.0,4.0,4.0,4.0
10810,5.0,5.0,5.0,5.0
10581,5.0,5.0,5.0,5.0
10900,5.0,5.0,5.0,5.0
10049,1.0,1.0,1.0,1.0
10708,5.0,4.0,6.0,5.0
10904,5.0,4.0,5.0,5.0
10490,3.0,3.0,4.0,3.0
10327,5.0,5.0,6.0,5.0
10879,6.0,1.0,1.0,1.0
10521,3.0,3.0,4.0,4.0
10925,3.0,1.0,3.0,3.0
10968,3.0,3.0,3.0,4.0
10365,1.0,1.0,3.0,3.0
10936,1.0,1.0,1.0,1.0
10033,1.0,1.0,1.0,1.0
10031,4.0,4.0,4.0,4.0
10823,3.0,6.0,3.0,3.0
10192,5.0,5.0,5.0,5.0
10312,4.0,4.0,4.0,4.0
10807,1.0,1.0,1.0,1.0
10552,5.0,5.0,5.0,5.0
10558,4.0,4.0,4.0,3.0
10921,3.0,3.0,3.0,6.0
10109,6.0,4.0,3.0,5.0
10440,3.0,3.0,3.0,3.0
10077,5.0,5.0,5.0,5.0
10783,1.0,1.0,1.0,1.0
10542,4.0,3.0,4.0,3.0
10082,4.0,5.0,4.0,5.0
10361,3.0,3.0,4.0,3.0
10485,3.0,3.0,3.0,4.0
10507,5.0,5.0,6.0,5.0
10628,5.0,4.0,3.0,5.0
10500,5.0,4.0,5.0,5.0
10905,3.0,4.0,4.0,4.0
10002,6.0,6.0,3.0,3.0
10101,5.0,3.0,5.0,5.0
10363,4.0,3.0,4.0,3.0
10451,1.0,1.0,1.0,1.0
10286,1.0,1.0,1.0,1.0
10208,4.0,3.0,4.0,3.0
10265,3.0,3.0,4.0,4.0
10005,5.0,4.0,5.0,4.0
10054,5.0,5.0,5.0,5.0
10715,3.0,4.0,4.0,4.0
10848,1.0,1.0,1.0,1.0
10971,6.0,4.0,4.0,5.0
10436,3.0,6.0,3.0,3.0
10097,1.0,1.0,1.0,1.0
10589,5.0,3.0,4.0,4.0
10204,3.0,4.0,4.0,3.0
10244,3.0,3.0,5.0,5.0
10620,3.0,4.0,3.0,4.0
10934,5.0,4.0,6.0,5.0
10519,1.0,1.0,3.0,3.0
10334,4.0,4.0,3.0,3.0
10845,3.0,3.0,4.0,4.0
10025,4.0,4.0,4.0,4.0
10084,3.0,4.0,4.0,3.0
10010,4.0,3.0,4.0,4.0
10635,6.0,4.0,6.0,4.0
10422,5.0,4.0,5.0,4.0
10795,3.0,3.0,3.0,4.0
10357,5.0,5.0,6.0,5.0
10802,6.0,1.0,1.0,1.0
10529,1.0,1.0,3.0,3.0
10468,3.0,4.0,3.0,4.0
10247,1.0,6.0,3.0,3.0
10118,3.0,4.0,4.0,4.0
10342,5.0,5.0,5.0,5.0
10541,4.0,4.0,4.0,3.0
10250,1.0,1.0,3.0,3.0
10318,3.0,3.0,3.0,3.0
10843,5.0,5.0,5.0,5.0
10196,3.0,3.0,3.0,3.0
10588,3.0,6.0,3.0,3.0
10081,5.0,5.0,5.0,5.0
10352,4.0,3.0,4.0,4.0
10583,4.0,4.0,3.0,4.0
10603,1.0,1.0,3.0,1.0
10239,3.0,5.0,4.0,4.0
10761,4.0,3.0,4.0,4.0
10211,1.0,1.0,3.0,1.0
10930,3.0,6.0,3.0,3.0
10963,1.0,1.0,3.0,3.0
10420,1.0,1.0,3.0,1.0
10227,3.0,3.0,4.0,4.0
10833,1.0,1.0,3.0,3.0
10752,4.0,4.0,4.0,4.0
10907,5.0,5.0,5.0,5.0
10743,1.0,6.0,3.0,3.0
10380,6.0,1.0,3.0,3.0
10478,6.0,4.0,5.0,5.0
10439,4.0,6.0,4.0,3.0
10296,1.0,1.0,3.0,3.0
10344,4.0,4.0,4.0,4.0
10007,5.0,5.0,5.0,5.0
10155,4.0,3.0,3.0,4.0
10526,4.0,4.0,4.0,4.0
10411,3.0,1.0,3.0,3.0
10513,4.0,3.0,4.0,5.0
10837,5.0,5.0,5.0,5.0
10758,3.0,6.0,3.0,3.0
10551,4.0,4.0,4.0,4.0
10433,4.0,4.0,4.0,4.0
10893,6.0,4.0,5.0,5.0
10909,1.0,1.0,1.0,1.0
10889,3.0,3.0,3.0,3.0
10613,3.0,6.0,3.0,3.0
