id,Analytical thinking,Systemic thinking,Adaptability,Focus
10314,5.0,4.0,4.0,4.0
10059,5.0,4.0,4.0,4.0
10972,5.0,4.0,4.0,4.0
10494,5.0,4.0,4.0,4.0
10464,5.0,4.0,4.0,4.0
10722,5.0,4.0,4.0,4.0
10673,5.0,4.0,4.0,4.0
10692,5.0,4.0,4.0,4.0
10479,5.0,4.0,4.0,4.0
10680,5.0,4.0,4.0,4.0
10793,5.0,4.0,4.0,4.0
10070,5.0,4.0,4.0,4.0
10136,5.0,4.0,4.0,4.0
10307,5.0,4.0,4.0,4.0
10849,5.0,4.0,4.0,4.0
10714,5.0,4.0,4.0,4.0
10633,5.0,4.0,4.0,4.0
10580,5.0,4.0,4.0,4.0
10481,5.0,4.0,4.0,4.0
10063,5.0,4.0,4.0,4.0
10822,5.0,4.0,4.0,4.0
10359,5.0,4.0,4.0,4.0
10585,5.0,4.0,4.0,4.0
10801,5.0,4.0,4.0,4.0
10299,5.0,4.0,4.0,4.0
10350,5.0,4.0,4.0,4.0
10362,5.0,4.0,4.0,4.0
10237,5.0,4.0,4.0,4.0
10351,5.0,4.0,4.0,4.0
10695,5.0,4.0,4.0,4.0
10672,5.0,4.0,4.0,4.0
10298,5.0,4.0,4.0,4.0
10086,5.0,4.0,4.0,4.0
10913,5.0,4.0,4.0,4.0
10432,5.0,4.0,4.0,4.0
10290,5.0,4.0,4.0,4.0
10107,5.0,4.0,4.0,4.0
10969,5.0,4.0,4.0,4.0
10254,5.0,4.0,4.0,4.0
10215,5.0,4.0,4.0,4.0
10544,5.0,4.0,4.0,4.0
10319,5.0,4.0,4.0,4.0
10525,5.0,4.0,4.0,4.0
10630,5.0,4.0,4.0,4.0
10953,5.0,4.0,4.0,4.0
10749,5.0,4.0,4.0,4.0
10534,5.0,4.0,4.0,4.0
10827,5.0,4.0,4.0,4.0
10798,5.0,4.0,4.0,4.0
10514,5.0,4.0,4.0,4.0
10055,5.0,4.0,4.0,4.0
10497,5.0,4.0,4.0,4.0
10218,5.0,4.0,4.0,4.0
10486,5.0,4.0,4.0,4.0
10072,5.0,4.0,4.0,4.0
10527,5.0,4.0,4.0,4.0
10044,5.0,4.0,4.0,4.0
10261,5.0,4.0,4.0,4.0
10209,5.0,4.0,4.0,4.0
10678,5.0,4.0,4.0,4.0
10493,5.0,4.0,4.0,4.0
10442,5.0,4.0,4.0,4.0
10277,5.0,4.0,4.0,4.0
10423,5.0,4.0,4.0,4.0
10231,5.0,4.0,4.0,4.0
10718,5.0,4.0,4.0,4.0
10947,5.0,4.0,4.0,4.0
10757,5.0,4.0,4.0,4.0
10660,5.0,4.0,4.0,4.0
10655,5.0,4.0,4.0,4.0
10309,5.0,4.0,4.0,4.0
10453,5.0,4.0,4.0,4.0
10703,5.0,4.0,4.0,4.0
10636,5.0,4.0,4.0,4.0
10916,5.0,4.0,4.0,4.0
10213,5.0,4.0,4.0,4.0
10482,5.0,4.0,4.0,4.0
10060,5.0,4.0,4.0,4.0
10687,5.0,4.0,4.0,4.0
10713,5.0,4.0,4.0,4.0
10429,5.0,4.0,4.0,4.0
10139,5.0,4.0,4.0,4.0
10781,5.0,4.0,4.0,4.0
10605,5.0,4.0,4.0,4.0
10280,5.0,4.0,4.0,4.0
10311,5.0,4.0,4.0,4.0
10615,5.0,4.0,4.0,4.0
10450,5.0,4.0,4.0,4.0
10110,5.0,4.0,4.0,4.0
10622,5.0,4.0,4.0,4.0
10456,5.0,4.0,4.0,4.0
10316,5.0,4.0,4.0,4.0
10891,5.0,4.0,4.0,4.0
10868,5.0,4.0,4.0,4.0
10198,5.0,4.0,4.0,4.0
10377,5.0,4.0,4.0,4.0
10638,5.0,4.0,4.0,4.0
10617,5.0,4.0,4.0,4.0
10559,5.0,4.0,4.0,4.0
10669,5.0,4.0,4.0,4.0
10137,5.0,4.0,4.0,4.0
10332,5.0,4.0,4.0,4.0
10394,5.0,4.0,4.0,4.0
10184,5.0,4.0,4.0,4.0
10881,5.0,4.0,4.0,4.0
10449,5.0,4.0,4.0,4.0
10788,5.0,4.0,4.0,4.0
10168,5.0,4.0,4.0,4.0
10951,5.0,4.0,4.0,4.0
10382,5.0,4.0,4.0,4.0
10696,5.0,4.0,4.0,4.0
10078,5.0,4.0,4.0,4.0
10029,5.0,4.0,4.0,4.0
10260,5.0,4.0,4.0,4.0
10331,5.0,4.0,4.0,4.0
10859,5.0,4.0,4.0,4.0
10626,5.0,4.0,4.0,4.0
10165,5.0,4.0,4.0,4.0
10731,5.0,4.0,4.0,4.0
10898,5.0,4.0,4.0,4.0
10065,5.0,4.0,4.0,4.0
10141,5.0,4.0,4.0,4.0
10210,5.0,4.0,4.0,4.0
10746,5.0,4.0,4.0,4.0
10292,5.0,4.0,4.0,4.0
10847,5.0,4.0,4.0,4.0
10266,5.0,4.0,4.0,4.0
10371,5.0,4.0,4.0,4.0
10810,5.0,4.0,4.0,4.0
10581,5.0,4.0,4.0,4.0
10900,5.0,4.0,4.0,4.0
10049,5.0,4.0,4.0,4.0
10708,5.0,4.0,4.0,4.0
10904,5.0,4.0,4.0,4.0
10490,5.0,4.0,4.0,4.0
10327,5.0,4.0,4.0,4.0
10879,5.0,4.0,4.0,4.0
10521,5.0,4.0,4.0,4.0
10925,5.0,4.0,4.0,4.0
10968,5.0,4.0,4.0,4.0
10365,5.0,4.0,4.0,4.0
10936,5.0,4.0,4.0,4.0
10033,5.0,4.0,4.0,4.0
10031,5.0,4.0,4.0,4.0
10823,5.0,4.0,4.0,4.0
10192,5.0,4.0,4.0,4.0
10312,5.0,4.0,4.0,4.0
10807,5.0,4.0,4.0,4.0
10552,5.0,4.0,4.0,4.0
10558,5.0,4.0,4.0,4.0
10921,5.0,4.0,4.0,4.0
10109,5.0,4.0,4.0,4.0
10440,5.0,4.0,4.0,4.0
10077,5.0,4.0,4.0,4.0
10783,5.0,4.0,4.0,4.0
10542,5.0,4.0,4.0,4.0
10082,5.0,4.0,4.0,4.0
10361,5.0,4.0,4.0,4.0
10485,5.0,4.0,4.0,4.0
10507,5.0,4.0,4.0,4.0
10628,5.0,4.0,4.0,4.0
10500,5.0,4.0,4.0,4.0
10905,5.0,4.0,4.0,4.0
10002,5.0,4.0,4.0,4.0
10101,5.0,4.0,4.0,4.0
10363,5.0,4.0,4.0,4.0
10451,5.0,4.0,4.0,4.0
10286,5.0,4.0,4.0,4.0
10208,5.0,4.0,4.0,4.0
10265,5.0,4.0,4.0,4.0
10005,5.0,4.0,4.0,4.0
10054,5.0,4.0,4.0,4.0
10715,5.0,4.0,4.0,4.0
10848,5.0,4.0,4.0,4.0
10971,5.0,4.0,4.0,4.0
10436,5.0,4.0,4.0,4.0
10097,5.0,4.0,4.0,4.0
10589,5.0,4.0,4.0,4.0
10204,5.0,4.0,4.0,4.0
10244,5.0,4.0,4.0,4.0
10620,5.0,4.0,4.0,4.0
10934,5.0,4.0,4.0,4.0
10519,5.0,4.0,4.0,4.0
10334,5.0,4.0,4.0,4.0
10845,5.0,4.0,4.0,4.0
10025,5.0,4.0,4.0,4.0
10084,5.0,4.0,4.0,4.0
10010,5.0,4.0,4.0,4.0
10635,5.0,4.0,4.0,4.0
10422,5.0,4.0,4.0,4.0
10795,5.0,4.0,4.0,4.0
10357,5.0,4.0,4.0,4.0
10802,5.0,4.0,4.0,4.0
10529,5.0,4.0,4.0,4.0
10468,5.0,4.0,4.0,4.0
10247,5.0,4.0,4.0,4.0
10118,5.0,4.0,4.0,4.0
10342,5.0,4.0,4.0,4.0
10541,5.0,4.0,4.0,4.0
10250,5.0,4.0,4.0,4.0
10318,5.0,4.0,4.0,4.0
10843,5.0,4.0,4.0,4.0
10196,5.0,4.0,4.0,4.0
10588,5.0,4.0,4.0,4.0
10081,5.0,4.0,4.0,4.0
10352,5.0,4.0,4.0,4.0
10583,5.0,4.0,4.0,4.0
10603,5.0,4.0,4.0,4.0
10239,5.0,4.0,4.0,4.0
10761,5.0,4.0,4.0,4.0
10211,5.0,4.0,4.0,4.0
10930,5.0,4.0,4.0,4.0
10963,5.0,4.0,4.0,4.0
10420,5.0,4.0,4.0,4.0
10227,5.0,4.0,4.0,4.0
10833,5.0,4.0,4.0,4.0
10752,5.0,4.0,4.0,4.0
10907,5.0,4.0,4.0,4.0
10743,5.0,4.0,4.0,4.0
10380,5.0,4.0,4.0,4.0
10478,5.0,4.0,4.0,4.0
10439,5.0,4.0,4.0,4.0
10296,5.0,4.0,4.0,4.0
10344,5.0,4.0,4.0,4.0
10007,5.0,4.0,4.0,4.0
10155,5.0,4.0,4.0,4.0
10526,5.0,4.0,4.0,4.0
10411,5.0,4.0,4.0,4.0
10513,5.0,4.0,4.0,4.0
10837,5.0,4.0,4.0,4.0
10758,5.0,4.0,4.0,4.0
10551,5.0,4.0,4.0,4.0
10433,5.0,4.0,4.0,4.0
10893,5.0,4.0,4.0,4.0
10909,5.0,4.0,4.0,4.0
10889,5.0,4.0,4.0,4.0
10613,5.0,4.0,4.0,4.0
