id,Analytical thinking,Systemic thinking,Adaptability,Focus
10239,5.0,5.0,4.0,5.0
10761,4.0,4.0,4.0,4.0
10211,3.0,3.0,3.0,3.0
10930,3.0,6.0,3.0,3.0
10963,6.0,3.0,3.0,4.0
10420,6.0,6.0,6.0,4.0
10227,3.0,6.0,6.0,3.0
10833,3.0,6.0,6.0,3.0
10752,6.0,3.0,4.0,4.0
10907,3.0,3.0,4.0,5.0
10743,3.0,6.0,3.0,3.0
10380,4.0,4.0,3.0,3.0
10478,6.0,3.0,5.0,5.0
10439,3.0,3.0,4.0,4.0
10296,3.0,3.0,6.0,3.0
10344,4.0,3.0,4.0,3.0
10007,5.0,5.0,5.0,5.0
10155,3.0,3.0,3.0,4.0
10526,3.0,3.0,3.0,4.0
10411,3.0,3.0,3.0,4.0
10513,5.0,3.0,4.0,5.0
10837,5.0,3.0,6.0,5.0
10758,3.0,6.0,3.0,4.0
10551,4.0,3.0,4.0,4.0
10433,6.0,3.0,6.0,4.0
10893,5.0,4.0,4.0,5.0
10909,1.0,1.0,1.0,1.0
10889,3.0,3.0,3.0,4.0
10613,6.0,3.0,3.0,4.0
